requirement_id,user_id,application_domain,tags,novelty,usefulness,clarity
298,53,Safety,,2,3,3
298,53,Safety,,5,3,5
299,53,Safety,,1,5,5
299,53,Safety,,1,3,3
299,53,Safety,,1,5,2
299,53,Safety,,1,4,3
300,53,Health,,3,2,2
300,53,Health,,3,4,3
300,53,Health,,5,5,5
301,53,Entertainment,,1,3,3
301,53,Entertainment,,3,3,3
301,53,Entertainment,,3,3,3
301,53,Entertainment,,1,1,1
302,56,Safety,"alarm, family, safe, alert",1,4,4
302,56,Safety,"alarm, family, safe, alert",1,5,3
302,56,Safety,"alarm, family, safe, alert",3,5,4
303,56,Safety,"home, fire, electrical",4,4,4
303,56,Safety,"home, fire, electrical",1,5,5
303,56,Safety,"home, fire, electrical",5,5,5
304,56,Safety,"pets, dangers, foods",3,4,4
304,56,Safety,"pets, dangers, foods",5,5,5
304,56,Safety,"pets, dangers, foods",4,4,3
305,54,Energy,"heating, cooling, ",5,5,5
305,54,Energy,"heating, cooling, ",2,5,3
305,54,Energy,"heating, cooling, ",1,3,2
306,61,Safety,"emergency, 911, fire, CO2",4,2,3
306,61,Safety,"emergency, 911, fire, CO2",1,5,5
306,61,Safety,"emergency, 911, fire, CO2",5,5,5
306,61,Safety,"emergency, 911, fire, CO2",3,4,5
307,56,Energy,"energy, refrigerator, savings",2,5,4
307,56,Energy,"energy, refrigerator, savings",4,4,4
307,56,Energy,"energy, refrigerator, savings",3,5,3
308,54,Energy,"lighting,",3,4,4
308,54,Energy,"lighting,",5,5,5
308,54,Energy,"lighting,",3,4,5
310,56,Health,"refrigerator, food, spoil",3,3,5
310,56,Health,"refrigerator, food, spoil",5,5,5
311,60,Energy,light,2,5,5
311,60,Energy,light,1,5,5
313,56,Entertainment,"ratings, television, shows",3,2,4
313,56,Entertainment,"ratings, television, shows",2,5,5
313,56,Entertainment,"ratings, television, shows",4,5,5
315,61,Health,"Food supply, grocery store, shopping list",4,3,2
315,61,Health,"Food supply, grocery store, shopping list",4,2,3
317,56,Entertainment,"love, evening, lazy",1,1,1
317,56,Entertainment,"love, evening, lazy",2,2,2
317,56,Entertainment,"love, evening, lazy",3,3,4
318,56,Health,"food, stove, undercooked",3,4,5
318,56,Health,"food, stove, undercooked",2,5,4
318,56,Health,"food, stove, undercooked",4,5,5
318,56,Health,"food, stove, undercooked",5,5,4
319,59,Safety,camera footage,4,4,4
319,59,Safety,camera footage,5,5,5
319,59,Safety,camera footage,2,2,3
320,61,Safety,"police, durress, phrase",3,4,3
320,61,Safety,"police, durress, phrase",4,4,5
320,61,Safety,"police, durress, phrase",4,5,5
321,54,Safety,"locks, safety, doors,",2,5,5
321,54,Safety,"locks, safety, doors,",1,5,5
323,56,Safety,"door, light, alert",3,3,4
323,56,Safety,"door, light, alert",2,5,5
323,56,Safety,"door, light, alert",2,5,5
324,56,Safety,"motion, sensor, break in",3,5,5
324,56,Safety,"motion, sensor, break in",4,5,5
324,56,Safety,"motion, sensor, break in",4,4,3
325,61,Entertainment,"tv channel block, children",4,4,4
325,61,Entertainment,"tv channel block, children",1,5,5
325,61,Entertainment,"tv channel block, children",1,5,5
326,59,Energy,voltage measurement appliance,4,3,4
326,59,Energy,voltage measurement appliance,3,4,4
326,59,Energy,voltage measurement appliance,3,5,5
327,54,Safety,"fire, smoke detector,",2,5,5
327,54,Safety,"fire, smoke detector,",1,5,5
328,56,Safety,"pets, trash, danger",5,5,4
328,56,Safety,"pets, trash, danger",4,4,2
328,56,Safety,"pets, trash, danger",5,3,5
328,56,Safety,"pets, trash, danger",3,2,3
329,62,Energy,,1,5,5
329,62,Energy,,3,5,4
329,62,Energy,,1,1,2
329,62,Energy,,2,5,5
330,61,Entertainment,"internet control, parental block, video game",3,4,3
330,61,Entertainment,"internet control, parental block, video game",3,5,5
330,61,Entertainment,"internet control, parental block, video game",5,4,5
331,60,Safety,"lock, windows, doors",4,4,5
331,60,Safety,"lock, windows, doors",5,5,5
331,60,Safety,"lock, windows, doors",1,3,3
332,62,Energy,,4,5,5
332,62,Energy,,1,5,5
333,54,Energy,"heating, floors,",4,5,3
333,54,Energy,"heating, floors,",3,3,4
333,54,Energy,"heating, floors,",5,5,5
334,59,Energy,lights off,1,5,5
334,59,Energy,lights off,3,5,5
335,61,Energy,"lights, automatic, dark",2,5,5
335,61,Energy,"lights, automatic, dark",1,5,5
336,65,Energy,"Savings, Environment",3,5,5
336,65,Energy,"Savings, Environment",3,4,4
336,65,Energy,"Savings, Environment",2,4,4
337,61,Safety,"lights, automatic, vacation",5,5,5
337,61,Safety,"lights, automatic, vacation",1,5,5
337,61,Safety,"lights, automatic, vacation",1,5,5
338,59,Safety,smoke detector,2,3,4
338,59,Safety,smoke detector,2,4,4
340,61,Health,"fitness tracking, exercise tracking",3,3,4
340,61,Health,"fitness tracking, exercise tracking",2,3,2
340,61,Health,"fitness tracking, exercise tracking",3,5,3
341,59,Health,water temperature,4,4,4
341,59,Health,water temperature,5,5,5
341,59,Health,water temperature,3,4,2
342,62,Safety,,4,4,4
343,65,Energy,temperature,5,4,5
343,65,Energy,temperature,3,5,5
343,65,Energy,temperature,4,4,4
344,60,Safety,"child, kitchen, alarm, stove",4,5,3
344,60,Safety,"child, kitchen, alarm, stove",5,5,4
345,54,Safety,"safety, robbery, doors, windows, sensor,",2,5,5
345,54,Safety,"safety, robbery, doors, windows, sensor,",2,5,5
346,62,Safety,,4,5,5
346,62,Safety,,5,5,5
346,62,Safety,,4,4,4
347,61,Entertainment,"animals, tracking, pet",3,4,5
347,61,Entertainment,"animals, tracking, pet",4,2,5
347,61,Entertainment,"animals, tracking, pet",5,5,5
347,61,Entertainment,"animals, tracking, pet",3,3,4
348,59,Entertainment,alarm clock,1,4,4
348,59,Entertainment,alarm clock,4,4,5
349,54,Safety,"baby, room monitor,",1,4,3
349,54,Safety,"baby, room monitor,",2,4,5
349,54,Safety,"baby, room monitor,",4,3,3
350,62,Entertainment,,4,3,3
350,62,Entertainment,,4,4,5
351,69,Safety,"Lock,door",1,5,5
351,69,Safety,"Lock,door",3,5,5
351,69,Safety,"Lock,door",3,5,4
352,61,Energy,"monitoring, thermostat, electricity",3,5,5
352,61,Energy,"monitoring, thermostat, electricity",4,3,3
352,61,Energy,"monitoring, thermostat, electricity",1,5,5
353,59,Safety,automatic curtains,1,5,5
353,59,Safety,automatic curtains,3,4,5
353,59,Safety,automatic curtains,4,2,5
354,69,Safety,,4,5,5
354,69,Safety,,3,4,5
354,69,Safety,,5,5,5
356,69,Health,,2,4,5
356,69,Health,,4,4,4
357,59,Safety,door sensor,3,5,5
358,62,Health,,3,5,5
358,62,Health,,5,5,5
359,69,Energy,,1,5,5
359,69,Energy,,1,5,5
359,69,Energy,,3,4,4
360,61,Entertainment,"phone calls, automated voice recognition",5,5,5
360,61,Entertainment,"phone calls, automated voice recognition",4,4,5
360,61,Entertainment,"phone calls, automated voice recognition",1,3,5
361,65,Safety,lighting,5,5,5
362,66,Entertainment,,4,3,3
362,66,Entertainment,,4,3,5
362,66,Entertainment,,5,5,5
362,66,Entertainment,,3,3,5
362,66,Entertainment,,2,4,5
362,66,Entertainment,,4,2,5
364,59,Safety,doggy door,5,5,5
364,59,Safety,doggy door,5,5,5
364,59,Safety,doggy door,5,5,5
365,69,Safety,,2,5,5
365,69,Safety,,3,4,4
365,69,Safety,,3,3,4
365,69,Safety,,4,3,3
369,69,Energy,,4,4,4
369,69,Energy,,5,5,4
370,61,Energy,"light sensitivity, photo sensitivity, energy control, shade",3,4,5
370,61,Energy,"light sensitivity, photo sensitivity, energy control, shade",3,4,4
370,61,Energy,"light sensitivity, photo sensitivity, energy control, shade",3,2,1
371,62,Safety,,1,5,5
371,62,Safety,,1,4,5
372,66,Entertainment,,5,2,3
372,66,Entertainment,,5,2,5
372,66,Entertainment,,4,2,3
372,66,Entertainment,,3,2,4
373,69,Energy,,4,5,5
373,69,Energy,,1,3,5
373,69,Energy,,5,5,5
374,61,Safety,"wind, shutters, automated",2,2,4
374,61,Safety,"wind, shutters, automated",5,5,5
374,61,Safety,"wind, shutters, automated",4,5,4
375,69,Entertainment,,5,5,5
375,69,Entertainment,,3,2,2
375,69,Entertainment,,4,4,4
376,66,Health,,4,4,5
376,66,Health,,3,3,5
376,66,Health,,4,5,5
378,59,Safety,small body detector,5,4,4
378,59,Safety,small body detector,3,4,4
378,59,Safety,small body detector,5,4,4
379,60,Safety,"heat, heater",4,2,4
379,60,Safety,"heat, heater",1,5,5
379,60,Safety,"heat, heater",4,5,5
380,69,Entertainment,,2,3,5
380,69,Entertainment,,4,4,5
380,69,Entertainment,,2,4,4
381,62,Health,,5,5,5
381,62,Health,,2,2,2
381,62,Health,,5,5,5
382,65,Entertainment,parties,5,4,4
382,65,Entertainment,parties,4,4,5
382,65,Entertainment,parties,2,2,5
383,69,Safety,,2,5,5
383,69,Safety,,3,5,5
383,69,Safety,,4,5,5
384,72,Safety,"Electric, plug, amp",4,4,4
384,72,Safety,"Electric, plug, amp",3,3,3
386,66,Energy,,2,5,3
386,66,Energy,,4,5,5
386,66,Energy,,2,3,3
388,65,Health,temperature control,4,4,3
388,65,Health,temperature control,3,5,5
388,65,Health,temperature control,5,5,5
389,60,Safety,bathroom,4,5,4
389,60,Safety,bathroom,1,2,4
389,60,Safety,bathroom,2,1,2
391,66,Energy,,1,5,5
391,66,Energy,,5,5,4
391,66,Energy,,4,3,5
394,60,Safety,"cellphone, movement",3,3,3
394,60,Safety,"cellphone, movement",2,5,5
394,60,Safety,"cellphone, movement",3,5,5
395,66,Energy,,4,3,4
398,65,Safety,remote alerts,3,5,3
398,65,Safety,remote alerts,4,5,5
398,65,Safety,remote alerts,4,5,5
399,68,Health,"pet, dog, pet care, family",4,5,5
399,68,Health,"pet, dog, pet care, family",3,5,5
399,68,Health,"pet, dog, pet care, family",3,2,5
404,72,Energy,"Electric, energy, average usage",4,4,4
404,72,Energy,"Electric, energy, average usage",2,3,5
405,72,Energy,"Bathroom, toilet",5,5,5
405,72,Energy,"Bathroom, toilet",5,3,5
406,66,Energy,,3,3,4
406,66,Energy,,5,3,3
406,66,Energy,,3,4,4
406,66,Energy,,5,1,3
407,68,Safety,"home, safety, fire",3,5,5
407,68,Safety,"home, safety, fire",5,5,5
407,68,Safety,"home, safety, fire",5,5,5
408,66,Energy,,2,4,3
408,66,Energy,,4,4,3
408,66,Energy,,5,5,5
408,66,Energy,,3,2,3
408,66,Energy,,4,3,4
408,66,Energy,,3,5,4
409,60,Energy,"appliances, outlets",3,5,3
410,72,Energy,"Temperature, thermostat",2,4,4
410,72,Energy,"Temperature, thermostat",3,5,4
410,72,Energy,"Temperature, thermostat",2,4,4
411,68,Health,"pet care, pets, dogs, dog owners",2,3,4
412,68,Entertainment,"movie, tv, video, cinema",4,4,4
412,68,Entertainment,"movie, tv, video, cinema",3,4,4
412,68,Entertainment,"movie, tv, video, cinema",4,4,5
414,72,Safety,"Carbon monoxide, windows ",4,5,5
414,72,Safety,"Carbon monoxide, windows ",3,5,5
414,72,Safety,"Carbon monoxide, windows ",5,4,4
416,60,Safety,"smoke, alarm",2,5,4
417,68,Health,"sleep, family, night",5,3,5
417,68,Health,"sleep, family, night",1,1,1
417,68,Health,"sleep, family, night",3,2,3
418,68,Safety,"fire, safety, cooking, family",2,5,5
418,68,Safety,"fire, safety, cooking, family",5,4,4
418,68,Safety,"fire, safety, cooking, family",2,4,5
419,68,Energy,"electricity, conservation, energy, savings",5,4,5
419,68,Energy,"electricity, conservation, energy, savings",2,5,5
419,68,Energy,"electricity, conservation, energy, savings",1,5,5
420,68,Energy,"electricity, conservation, energy, savings",3,5,5
420,68,Energy,"electricity, conservation, energy, savings",3,5,5
420,68,Energy,"electricity, conservation, energy, savings",5,4,5
421,68,Energy,"pets, energy, electricity, health",3,4,3
421,68,Energy,"pets, energy, electricity, health",5,5,5
422,73,Energy,,4,3,4
422,73,Energy,,4,4,4
422,73,Energy,,3,2,4
423,72,Energy,"Cost, electric",5,5,5
423,72,Energy,"Cost, electric",3,4,4
423,72,Energy,"Cost, electric",2,5,3
424,65,Energy,Environment,5,5,5
424,65,Energy,Environment,2,4,4
424,65,Energy,Environment,3,5,4
425,72,Health,"Toilet, touchless",4,4,4
425,72,Health,"Toilet, touchless",3,4,3
425,72,Health,"Toilet, touchless",5,5,5
425,72,Health,"Toilet, touchless",3,5,5
426,65,Entertainment,entertainment settings,3,5,5
426,65,Entertainment,entertainment settings,5,5,5
426,65,Entertainment,entertainment settings,3,1,4
427,73,Entertainment,"Content ratings, web blocking",1,2,3
427,73,Entertainment,"Content ratings, web blocking",3,3,5
427,73,Entertainment,"Content ratings, web blocking",2,5,4
428,65,Safety,ice,2,3,2
428,65,Safety,ice,3,4,3
428,65,Safety,ice,4,4,5
429,72,Energy,"Voice, activate",4,4,2
429,72,Energy,"Voice, activate",3,3,3
429,72,Energy,"Voice, activate",2,4,5
430,72,Safety,"Retina, entry",5,5,5
430,72,Safety,"Retina, entry",3,5,5
431,73,Safety,"fall prevention, crime prevention",3,5,5
431,73,Safety,"fall prevention, crime prevention",3,2,2
431,73,Safety,"fall prevention, crime prevention",1,4,4
432,73,Safety,crime prevention,3,5,5
432,73,Safety,crime prevention,2,4,4
432,73,Safety,crime prevention,2,4,5
433,74,Entertainment,,1,1,1
433,74,Entertainment,,4,4,4
433,74,Entertainment,,1,1,3
434,66,Entertainment,,1,3,4
434,66,Entertainment,,4,4,4
434,66,Entertainment,,4,1,4
435,74,Safety,,1,4,2
437,73,Energy,large appliance energy costs,2,4,4
437,73,Energy,large appliance energy costs,3,3,3
437,73,Energy,large appliance energy costs,5,5,5
438,74,Health,,4,5,5
438,74,Health,,4,4,5
440,75,Safety,security,1,5,5
440,75,Safety,security,1,5,5
441,74,Safety,,4,5,4
441,74,Safety,,1,5,3
442,75,Safety,carbon dioxide,2,4,4
442,75,Safety,carbon dioxide,1,5,5
442,75,Safety,carbon dioxide,3,3,2
443,73,Energy,"garden, drip irrigation",3,4,3
443,73,Energy,"garden, drip irrigation",4,5,5
443,73,Energy,"garden, drip irrigation",1,5,5
444,74,Entertainment,,4,4,4
444,74,Entertainment,,2,2,2
445,75,Entertainment,tv show,5,3,4
445,75,Entertainment,tv show,3,4,5
445,75,Entertainment,tv show,1,2,3
446,74,Health,,5,3,5
446,74,Health,,4,3,3
447,75,Energy,water usage,5,5,5
447,75,Energy,water usage,3,3,4
449,74,Entertainment,,4,5,5
449,74,Entertainment,,2,2,2
449,74,Entertainment,,3,3,3
450,75,Safety,"windows, doors",1,5,4
450,75,Safety,"windows, doors",1,5,5
451,73,Energy,"utilities, water, electricity, gas",2,4,4
451,73,Energy,"utilities, water, electricity, gas",2,5,5
452,75,Entertainment,music,5,5,4
452,75,Entertainment,music,4,4,5
452,75,Entertainment,music,3,3,5
452,75,Entertainment,music,3,4,5
453,75,Health,"crawl space, mold",3,5,5
453,75,Health,"crawl space, mold",5,5,5
453,75,Health,"crawl space, mold",5,4,4
454,75,Safety,children,5,4,4
454,75,Safety,children,3,4,5
454,75,Safety,children,3,3,4
454,75,Safety,children,4,5,5
457,75,Safety,smoke detector,4,3,4
457,75,Safety,smoke detector,3,4,5
457,75,Safety,smoke detector,3,2,2
458,75,Safety,pets,3,4,4
458,75,Safety,pets,5,5,5
458,75,Safety,pets,3,5,5
459,73,Energy,cooling,4,3,4
459,73,Energy,cooling,3,4,3
459,73,Energy,cooling,4,4,2
460,73,Safety,snow,5,4,5
460,73,Safety,snow,4,4,5
460,73,Safety,snow,3,4,4
463,73,Energy,windows,3,5,5
463,73,Energy,windows,4,4,4
467,79,Safety,,3,3,2
467,79,Safety,,1,1,1
469,82,Safety,"safety, theft",3,5,3
469,82,Safety,"safety, theft",2,4,5
470,82,Safety,child,1,3,3
470,82,Safety,child,4,4,4
470,82,Safety,child,1,3,3
472,82,Health,"dog, food",2,3,4
472,82,Health,"dog, food",4,5,5
473,82,Health,"dishes,sink",1,1,4
473,82,Health,"dishes,sink",3,1,5
473,82,Health,"dishes,sink",3,1,5
474,82,Health,"trash,cleanliness,",3,5,1
474,82,Health,"trash,cleanliness,",4,2,5
474,82,Health,"trash,cleanliness,",4,1,5
478,82,Energy,"lights,electricity,money",3,3,5
478,82,Energy,"lights,electricity,money",1,5,5
478,82,Energy,"lights,electricity,money",3,5,4
480,82,Entertainment,"TV,show, ",5,5,5
480,82,Entertainment,"TV,show, ",3,4,4
482,82,Health,"running,exercise,tredmill",3,1,4
482,82,Health,"running,exercise,tredmill",4,3,5
487,84,Health,glucose level,5,5,5
487,84,Health,glucose level,4,3,4
488,85,Safety,baby,2,5,5
488,85,Safety,baby,3,2,3
488,85,Safety,baby,2,3,4
488,85,Safety,baby,5,2,3
488,85,Safety,baby,3,5,5
489,85,Energy,water,4,4,4
489,85,Energy,water,2,2,3
489,85,Energy,water,3,5,4
490,84,Health,"air,CO2",3,5,5
490,84,Health,"air,CO2",2,3,3
490,84,Health,"air,CO2",4,5,5
491,85,Energy,lights,4,5,4
491,85,Energy,lights,2,5,4
491,85,Energy,lights,3,5,5
492,84,Energy,,4,4,5
492,84,Energy,,1,5,4
492,84,Energy,,5,5,5
493,85,Health,temperature,2,3,1
493,85,Health,temperature,4,4,4
494,84,Safety,door,5,5,5
494,84,Safety,door,3,5,5
494,84,Safety,door,5,5,4
495,85,Energy,plants,4,4,5
495,85,Energy,plants,2,3,5
495,85,Energy,plants,4,4,3
496,87,Safety,lights,4,4,4
496,87,Safety,lights,2,4,3
496,87,Safety,lights,4,4,4
496,87,Safety,lights,3,4,2
497,87,Energy,lights,2,5,5
497,87,Energy,lights,3,5,5
497,87,Energy,lights,1,5,5
498,88,Energy,"shutters, sunlight",3,5,4
498,88,Energy,"shutters, sunlight",5,5,5
498,88,Energy,"shutters, sunlight",3,3,4
499,85,Safety,,4,2,4
499,85,Safety,,1,3,1
499,85,Safety,,3,2,1
499,85,Safety,,3,4,5
500,88,Entertainment,music,5,3,5
501,84,Health,,1,5,5
501,84,Health,,5,5,5
502,88,Health,"temperature, comfort",1,5,5
502,88,Health,"temperature, comfort",4,5,5
503,88,Energy,"fans, AC",4,5,5
503,88,Energy,"fans, AC",3,3,4
503,88,Energy,"fans, AC",4,5,5
504,84,Safety,,5,5,5
504,84,Safety,,4,4,5
504,84,Safety,,5,5,4
505,88,Safety,"security, door lock",4,3,1
505,88,Safety,"security, door lock",5,5,5
506,85,Safety,,1,5,5
506,85,Safety,,1,3,1
507,84,Entertainment,,4,4,5
507,84,Entertainment,,4,5,5
508,85,Safety,,4,4,4
508,85,Safety,,3,3,3
508,85,Safety,,3,3,3
509,84,Entertainment,,4,4,4
509,84,Entertainment,,1,5,5
509,84,Entertainment,,4,4,4
512,87,Safety,,5,5,5
512,87,Safety,,5,4,5
512,87,Safety,,5,5,5
512,87,Safety,,3,5,5
513,87,Energy,,5,5,5
513,87,Energy,,3,5,5
515,88,Safety,"security, cameras",1,4,5
515,88,Safety,"security, cameras",2,3,2
515,88,Safety,"security, cameras",2,5,4
516,85,Safety,,2,3,2
516,85,Safety,,4,5,3
517,88,Entertainment,smart remote,2,4,4
517,88,Entertainment,smart remote,1,4,5
517,88,Entertainment,smart remote,3,4,5
519,85,Safety,,2,2,1
519,85,Safety,,5,4,5
520,87,Health,,3,5,4
520,87,Health,,5,3,5
520,87,Health,,3,5,5
520,87,Health,,4,4,3
521,88,Safety,garage,4,4,5
521,88,Safety,garage,4,2,5
524,88,Health,"smart fridge, groceries",5,5,5
524,88,Health,"smart fridge, groceries",4,4,4
524,88,Health,"smart fridge, groceries",3,5,5
524,88,Health,"smart fridge, groceries",3,3,3
525,87,Safety,,4,4,5
525,87,Safety,,4,4,5
525,87,Safety,,3,5,5
526,87,Health,,3,5,3
526,87,Health,,5,5,5
528,87,Energy,,2,2,5
528,87,Energy,,5,5,4
528,87,Energy,,1,1,3
529,87,Energy,,3,5,5
529,87,Energy,,1,5,5
529,87,Energy,,3,5,5
531,84,Safety,,3,4,5
531,84,Safety,,1,3,2
531,84,Safety,,2,5,5
532,87,Health,,4,5,4
532,87,Health,,4,5,4
534,91,Safety,"alarms, pass code",5,4,4
534,91,Safety,"alarms, pass code",5,5,5
534,91,Safety,"alarms, pass code",5,4,5
535,91,Energy,"Energy saver, Timer",1,5,5
535,91,Energy,"Energy saver, Timer",4,4,4
535,91,Energy,"Energy saver, Timer",2,4,5
536,92,Safety,"secure, safe",2,5,5
536,92,Safety,"secure, safe",4,4,4
536,92,Safety,"secure, safe",3,4,5
537,91,Energy,"Dishwasher, Alerts, Alarms ",1,4,5
538,92,Energy,energy conservation,5,5,5
538,92,Energy,energy conservation,2,5,4
538,92,Energy,energy conservation,3,5,4
539,91,Safety,"pass codes, pattern, security",5,5,5
539,91,Safety,"pass codes, pattern, security",2,3,5
539,91,Safety,"pass codes, pattern, security",5,5,5
540,92,Safety,package safety,4,4,5
540,92,Safety,package safety,5,4,5
540,92,Safety,package safety,5,5,5
541,92,Energy,Energy efficiency.,1,5,5
541,92,Energy,Energy efficiency.,2,5,4
541,92,Energy,Energy efficiency.,2,3,3
542,91,Energy,"Thermostat, ",2,5,4
542,91,Energy,"Thermostat, ",4,3,5
542,91,Energy,"Thermostat, ",4,5,5
543,91,Energy,"Heating, Cooling",4,4,5
543,91,Energy,"Heating, Cooling",3,5,5
543,91,Energy,"Heating, Cooling",5,3,4
545,91,Energy,"Temperature, ",3,3,4
545,91,Energy,"Temperature, ",4,4,5
545,91,Energy,"Temperature, ",5,2,5
546,91,Energy,"Humidifier, ",3,3,3
546,91,Energy,"Humidifier, ",3,5,4
546,91,Energy,"Humidifier, ",3,3,4
547,92,Entertainment,Surround sound. ,4,5,5
548,92,Health,mold detector,5,5,5
548,92,Health,mold detector,5,5,4
548,92,Health,mold detector,4,5,5
