id,question_id,user_id,description,created_at
3981,5,576,"Yes; for less than a year","2016-09-03 10:11:25"
3982,6,576,Low,"2016-09-03 10:11:25"
3983,7,576,Medium,"2016-09-03 10:11:25"
3984,8,576,"Not sure","2016-09-03 10:11:25"
3985,9,576,"No appliances are Wifi but I do have a smart tv and Alexa Amazon ","2016-09-03 10:11:25"
4040,1,580,Male,"2016-09-03 13:09:02"
4041,2,580,"25 to 34","2016-09-03 13:09:02"
4042,3,580,"Some college but no degree","2016-09-03 13:09:02"
4043,4,580,"Computer Science","2016-09-03 13:09:02"
4044,5,580,No,"2016-09-03 13:09:02"
4045,6,580,High,"2016-09-03 13:09:02"
4046,7,580,Medium,"2016-09-03 13:09:02"
4047,8,580,No,"2016-09-03 13:09:02"
4048,9,580,,"2016-09-03 13:09:02"
4058,1,582,Male,"2016-09-03 13:40:02"
4059,2,582,"25 to 34","2016-09-03 13:40:02"
4060,3,582,"Bachelor degree","2016-09-03 13:40:02"
4061,4,582,Economics,"2016-09-03 13:40:02"
4062,5,582,No,"2016-09-03 13:40:02"
4063,6,582,Low,"2016-09-03 13:40:02"
4064,7,582,Low,"2016-09-03 13:40:02"
4065,8,582,No,"2016-09-03 13:40:02"
4066,9,582,,"2016-09-03 13:40:02"
4067,1,583,Female,"2016-09-03 14:07:18"
4068,2,583,"25 to 34","2016-09-03 14:07:18"
4069,3,583,"Some college but no degree","2016-09-03 14:07:18"
4070,4,583,Biology,"2016-09-03 14:07:18"
4071,5,583,No,"2016-09-03 14:07:18"
4072,6,583,Medium,"2016-09-03 14:07:18"
4073,7,583,Low,"2016-09-03 14:07:18"
4074,8,583,No,"2016-09-03 14:07:18"
4075,9,583,,"2016-09-03 14:07:18"
4076,1,584,Male,"2016-09-03 14:41:00"
4077,2,584,"35 to 45","2016-09-03 14:41:00"
4078,3,584,"Graduate degree","2016-09-03 14:41:00"
4079,4,584,history,"2016-09-03 14:41:00"
4080,5,584,No,"2016-09-03 14:41:00"
4081,6,584,Medium,"2016-09-03 14:41:00"
4082,7,584,Medium,"2016-09-03 14:41:00"
4083,8,584,No,"2016-09-03 14:41:00"
4084,9,584,,"2016-09-03 14:41:00"
4112,1,589,Male,"2016-09-03 20:39:26"
4113,2,589,"25 to 34","2016-09-03 20:39:26"
4114,3,589,"Bachelor degree","2016-09-03 20:39:26"
4115,4,589,Business,"2016-09-03 20:39:26"
4116,5,589,No,"2016-09-03 20:39:26"
4117,6,589,Low,"2016-09-03 20:39:26"
4118,7,589,Low,"2016-09-03 20:39:26"
4119,8,589,No,"2016-09-03 20:39:26"
4120,9,589,"I have very little understanding of CS and IT related things.","2016-09-03 20:39:26"
4121,1,590,Male,"2016-09-03 20:46:57"
4122,2,590,"25 to 34","2016-09-03 20:46:57"
4123,3,590,"Some college but no degree","2016-09-03 20:46:57"
4124,4,590,"Infomation Technology","2016-09-03 20:46:57"
4125,5,590,"Yes; for less than a year","2016-09-03 20:46:57"
4126,6,590,Medium,"2016-09-03 20:46:57"
4127,7,590,Medium,"2016-09-03 20:46:57"
4128,8,590,Yes,"2016-09-03 20:46:57"
4129,9,590,,"2016-09-03 20:46:57"
4193,1,591,Male,"2016-09-04 01:40:52"
4194,2,591,"18 to 24","2016-09-04 01:40:52"
4195,3,591,"Some college but no degree","2016-09-04 01:40:52"
4196,4,591,"Food Science","2016-09-04 01:40:52"
4197,5,591,No,"2016-09-04 01:40:52"
4198,6,591,Low,"2016-09-04 01:40:52"
4199,7,591,Low,"2016-09-04 01:40:52"
4200,8,591,No,"2016-09-04 01:40:52"
4201,9,591,,"2016-09-04 01:40:52"
4139,1,592,Male,"2016-09-03 20:54:05"
4140,2,592,"35 to 45","2016-09-03 20:54:05"
4141,3,592,"Bachelor degree","2016-09-03 20:54:05"
4142,4,592,Communications,"2016-09-03 20:54:05"
4143,5,592,No,"2016-09-03 20:54:05"
4144,6,592,Low,"2016-09-03 20:54:05"
4145,7,592,Medium,"2016-09-03 20:54:05"
4146,8,592,No,"2016-09-03 20:54:05"
4147,9,592,,"2016-09-03 20:54:05"
4166,1,594,Male,"2016-09-03 21:13:30"
4167,2,594,"25 to 34","2016-09-03 21:13:30"
4168,3,594,"High school degree or equivalent (e.g., GED)","2016-09-03 21:13:30"
4169,4,594,,"2016-09-03 21:13:30"
4170,5,594,No,"2016-09-03 21:13:30"
4171,6,594,Medium,"2016-09-03 21:13:30"
4172,7,594,High,"2016-09-03 21:13:30"
4173,8,594,Yes,"2016-09-03 21:13:30"
4174,9,594,,"2016-09-03 21:13:30"
4184,1,598,Female,"2016-09-03 21:55:05"
4185,2,598,"45 to 54","2016-09-03 21:55:05"
4186,3,598,"Some college but no degree","2016-09-03 21:55:05"
4187,4,598,Accounting,"2016-09-03 21:55:05"
4188,5,598,No,"2016-09-03 21:55:05"
4189,6,598,"Very low","2016-09-03 21:55:05"
4190,7,598,"Very low","2016-09-03 21:55:05"
4191,8,598,"Not sure","2016-09-03 21:55:05"
4192,9,598,,"2016-09-03 21:55:05"
4202,1,599,Male,"2016-09-04 05:11:46"
4203,2,599,"35 to 45","2016-09-04 05:11:46"
4204,3,599,"Graduate degree","2016-09-04 05:11:46"
4205,4,599,"music performance","2016-09-04 05:11:46"
4206,5,599,No,"2016-09-04 05:11:46"
4207,6,599,Medium,"2016-09-04 05:11:46"
4208,7,599,Low,"2016-09-04 05:11:46"
4209,8,599,"Not sure","2016-09-04 05:11:46"
4210,9,599,,"2016-09-04 05:11:46"
4211,1,600,Female,"2016-09-04 06:12:14"
4212,2,600,"18 to 24","2016-09-04 06:12:14"
4213,3,600,"High school degree or equivalent (e.g., GED)","2016-09-04 06:12:14"
4214,4,600,"Multimedia and Computer Design","2016-09-04 06:12:14"
4215,5,600,No,"2016-09-04 06:12:14"
4216,6,600,Medium,"2016-09-04 06:12:14"
4217,7,600,Medium,"2016-09-04 06:12:14"
4218,8,600,Yes,"2016-09-04 06:12:14"
4219,9,600,""If you went to college, what was your major?" I am studying at the moment so I wasn't sure if I should write it or not.","2016-09-04 06:12:14"
4274,1,606,Female,"2016-09-04 15:29:41"
4275,2,606,"35 to 45","2016-09-04 15:29:41"
4276,3,606,"Bachelor degree","2016-09-04 15:29:41"
4277,4,606,"Communication Studies","2016-09-04 15:29:41"
4278,5,606,No,"2016-09-04 15:29:41"
4279,6,606,Low,"2016-09-04 15:29:41"
4280,7,606,Low,"2016-09-04 15:29:41"
4281,8,606,No,"2016-09-04 15:29:41"
4282,9,606,,"2016-09-04 15:29:41"
4283,1,607,Female,"2016-09-04 15:47:23"
4284,2,607,"25 to 34","2016-09-04 15:47:23"
4285,3,607,"Bachelor degree","2016-09-04 15:47:23"
4286,4,607,,"2016-09-04 15:47:23"
4287,5,607,No,"2016-09-04 15:47:23"
4288,6,607,Medium,"2016-09-04 15:47:23"
4289,7,607,High,"2016-09-04 15:47:23"
4290,8,607,Yes,"2016-09-04 15:47:23"
4291,9,607,,"2016-09-04 15:47:23"
4292,1,608,Male,"2016-09-04 20:59:04"
4293,2,608,"35 to 45","2016-09-04 20:59:04"
4294,3,608,"High school degree or equivalent (e.g., GED)","2016-09-04 20:59:04"
4295,4,608,,"2016-09-04 20:59:04"
4296,5,608,No,"2016-09-04 20:59:04"
4297,6,608,Medium,"2016-09-04 20:59:04"
4298,7,608,Medium,"2016-09-04 20:59:04"
4299,8,608,Yes,"2016-09-04 20:59:04"
4300,9,608,,"2016-09-04 20:59:04"
4337,1,614,Female,"2016-09-05 01:03:34"
4338,2,614,"45 to 54","2016-09-05 01:03:34"
4339,3,614,"Bachelor degree","2016-09-05 01:03:34"
4340,4,614,Psychology,"2016-09-05 01:03:34"
4341,5,614,No,"2016-09-05 01:03:34"
4342,6,614,High,"2016-09-05 01:03:34"
4343,7,614,Medium,"2016-09-05 01:03:34"
4344,8,614,No,"2016-09-05 01:03:34"
4345,9,614,,"2016-09-05 01:03:34"
4355,1,615,Female,"2016-09-05 09:53:17"
4356,2,615,"25 to 34","2016-09-05 09:53:17"
4357,3,615,"Bachelor degree","2016-09-05 09:53:17"
4358,4,615,Sociology,"2016-09-05 09:53:17"
4359,5,615,"Yes; for less than a year","2016-09-05 09:53:17"
4360,6,615,Medium,"2016-09-05 09:53:17"
4361,7,615,Medium,"2016-09-05 09:53:17"
4362,8,615,Yes,"2016-09-05 09:53:17"
4363,9,615,"Smart TV","2016-09-05 09:53:17"
4391,1,619,Female,"2016-09-05 19:36:26"
4392,2,619,"45 to 54","2016-09-05 19:36:26"
4393,3,619,"Some college but no degree","2016-09-05 19:36:26"
4394,4,619,"Computer Science","2016-09-05 19:36:26"
4395,5,619,"Yes; for one to five years","2016-09-05 19:36:26"
4396,6,619,High,"2016-09-05 19:36:26"
4397,7,619,High,"2016-09-05 19:36:26"
4398,8,619,Yes,"2016-09-05 19:36:26"
4399,9,619,"I work for Apple Retail Sales... ","2016-09-05 19:36:26"
4427,1,621,Female,"2016-09-08 15:55:18"
4428,2,621,"25 to 34","2016-09-08 15:55:18"
4429,3,621,"Bachelor degree","2016-09-08 15:55:18"
4430,4,621,"Business Administration","2016-09-08 15:55:18"
4431,5,621,No,"2016-09-08 15:55:18"
4432,6,621,Medium,"2016-09-08 15:55:18"
4433,7,621,Medium,"2016-09-08 15:55:18"
4434,8,621,No,"2016-09-08 15:55:18"
4435,9,621,,"2016-09-08 15:55:18"
4490,1,622,Female,"2016-09-08 15:56:54"
4491,2,622,"25 to 34","2016-09-08 15:56:54"
4492,3,622,"High school degree or equivalent (e.g., GED)","2016-09-08 15:56:54"
4493,4,622,,"2016-09-08 15:56:54"
4494,5,622,No,"2016-09-08 15:56:54"
4495,6,622,"Very low","2016-09-08 15:56:54"
4496,7,622,"Very low","2016-09-08 15:56:54"
4497,8,622,No,"2016-09-08 15:56:54"
4498,9,622,,"2016-09-08 15:56:54"
4400,1,623,Male,"2016-09-08 15:54:43"
4401,2,623,"18 to 24","2016-09-08 15:54:43"
4402,3,623,"Bachelor degree","2016-09-08 15:54:43"
4403,4,623,Advertising,"2016-09-08 15:54:43"
4404,5,623,"Yes; for one to five years","2016-09-08 15:54:43"
4405,6,623,High,"2016-09-08 15:54:43"
4406,7,623,"Very high","2016-09-08 15:54:43"
4407,8,623,Yes,"2016-09-08 15:54:43"
4408,9,623,,"2016-09-08 15:54:43"
4517,1,628,Female,"2016-09-08 15:57:50"
4518,2,628,"35 to 45","2016-09-08 15:57:50"
4519,3,628,"Graduate degree","2016-09-08 15:57:50"
4520,4,628,"Electronics and Communiation","2016-09-08 15:57:50"
4521,5,628,"Yes; for more than five years","2016-09-08 15:57:50"
4522,6,628,High,"2016-09-08 15:57:50"
4523,7,628,Medium,"2016-09-08 15:57:50"
4524,8,628,Yes,"2016-09-08 15:57:50"
4525,9,628,,"2016-09-08 15:57:50"
4463,1,631,Female,"2016-09-08 15:56:05"
4464,2,631,"35 to 45","2016-09-08 15:56:05"
4465,3,631,"High school degree or equivalent (e.g., GED)","2016-09-08 15:56:05"
4466,4,631,,"2016-09-08 15:56:05"
4467,5,631,"Yes; for one to five years","2016-09-08 15:56:05"
4468,6,631,"Very low","2016-09-08 15:56:05"
4469,7,631,Low,"2016-09-08 15:56:05"
4470,8,631,"Not sure","2016-09-08 15:56:05"
4471,9,631,,"2016-09-08 15:56:05"
4508,1,633,Female,"2016-09-08 15:57:04"
4509,2,633,"45 to 54","2016-09-08 15:57:04"
4510,3,633,"Bachelor degree","2016-09-08 15:57:04"
4511,4,633,"Management Development and Business Management","2016-09-08 15:57:04"
4512,5,633,No,"2016-09-08 15:57:04"
4513,6,633,Medium,"2016-09-08 15:57:04"
4514,7,633,Medium,"2016-09-08 15:57:04"
4515,8,633,No,"2016-09-08 15:57:04"
4516,9,633,,"2016-09-08 15:57:04"
4445,1,636,Female,"2016-09-08 15:55:39"
4446,2,636,"45 to 54","2016-09-08 15:55:39"
4447,3,636,"Graduate degree","2016-09-08 15:55:39"
4448,4,636,English,"2016-09-08 15:55:39"
4449,5,636,No,"2016-09-08 15:55:39"
4450,6,636,Low,"2016-09-08 15:55:39"
4451,7,636,Medium,"2016-09-08 15:55:39"
4452,8,636,No,"2016-09-08 15:55:39"
4453,9,636,,"2016-09-08 15:55:39"
4544,1,640,Male,"2016-09-08 15:59:09"
4545,2,640,"25 to 34","2016-09-08 15:59:09"
4546,3,640,"Some college but no degree","2016-09-08 15:59:09"
4547,4,640,"Software engineering","2016-09-08 15:59:09"
4548,5,640,"Yes; for less than a year","2016-09-08 15:59:09"
4549,6,640,"Very high","2016-09-08 15:59:09"
4550,7,640,High,"2016-09-08 15:59:09"
4551,8,640,No,"2016-09-08 15:59:09"
4552,9,640,,"2016-09-08 15:59:09"
4499,1,641,Female,"2016-09-08 15:57:02"
4500,2,641,"25 to 34","2016-09-08 15:57:02"
4501,3,641,"Bachelor degree","2016-09-08 15:57:02"
4502,4,641,"Biological Sciences","2016-09-08 15:57:02"
4503,5,641,No,"2016-09-08 15:57:02"
4504,6,641,Low,"2016-09-08 15:57:02"
4505,7,641,Medium,"2016-09-08 15:57:02"
4506,8,641,No,"2016-09-08 15:57:02"
4507,9,641,,"2016-09-08 15:57:02"
4598,1,650,Male,"2016-09-08 16:01:19"
4599,2,650,"45 to 54","2016-09-08 16:01:19"
4600,3,650,"Bachelor degree","2016-09-08 16:01:19"
4601,4,650,"culinary arts","2016-09-08 16:01:19"
4602,5,650,No,"2016-09-08 16:01:19"
4603,6,650,"Very low","2016-09-08 16:01:19"
4604,7,650,Low,"2016-09-08 16:01:19"
4605,8,650,No,"2016-09-08 16:01:19"
4606,9,650,,"2016-09-08 16:01:19"
4562,1,652,Male,"2016-09-08 16:00:36"
4563,2,652,"25 to 34","2016-09-08 16:00:36"
4564,3,652,"Some college but no degree","2016-09-08 16:00:36"
4565,4,652,"computer science","2016-09-08 16:00:36"
4566,5,652,"Yes; for less than a year","2016-09-08 16:00:36"
4567,6,652,Medium,"2016-09-08 16:00:36"
4568,7,652,Medium,"2016-09-08 16:00:36"
4569,8,652,Yes,"2016-09-08 16:00:36"
4570,9,652,clarify,"2016-09-08 16:00:36"
4607,1,656,Female,"2016-09-08 16:02:26"
4608,2,656,"18 to 24","2016-09-08 16:02:26"
4609,3,656,"Bachelor degree","2016-09-08 16:02:26"
4610,4,656,"English and Art (double)","2016-09-08 16:02:26"
4611,5,656,No,"2016-09-08 16:02:26"
4612,6,656,Medium,"2016-09-08 16:02:26"
4613,7,656,Low,"2016-09-08 16:02:26"
4614,8,656,"Not sure","2016-09-08 16:02:26"
4615,9,656,,"2016-09-08 16:02:26"
4643,1,659,Male,"2016-09-08 16:05:46"
4644,2,659,"25 to 34","2016-09-08 16:05:46"
4645,3,659,"Some college but no degree","2016-09-08 16:05:46"
4646,4,659,,"2016-09-08 16:05:46"
4647,5,659,"Yes; for more than five years","2016-09-08 16:05:46"
4648,6,659,High,"2016-09-08 16:05:46"
4649,7,659,Medium,"2016-09-08 16:05:46"
4650,8,659,Yes,"2016-09-08 16:05:46"
4651,9,659,,"2016-09-08 16:05:46"
4697,1,665,Female,"2016-09-08 16:15:45"
4698,2,665,"25 to 34","2016-09-08 16:15:45"
4699,3,665,"Bachelor degree","2016-09-08 16:15:46"
4700,4,665,psychology,"2016-09-08 16:15:46"
4701,5,665,No,"2016-09-08 16:15:46"
4702,6,665,Medium,"2016-09-08 16:15:46"
4703,7,665,Medium,"2016-09-08 16:15:46"
4704,8,665,Yes,"2016-09-08 16:15:46"
4705,9,665,,"2016-09-08 16:15:46"
4670,1,668,Male,"2016-09-08 16:12:57"
4671,2,668,"25 to 34","2016-09-08 16:12:57"
4672,3,668,"Bachelor degree","2016-09-08 16:12:57"
4673,4,668,Physics,"2016-09-08 16:12:57"
4674,5,668,"Yes; for one to five years","2016-09-08 16:12:57"
4675,6,668,Medium,"2016-09-08 16:12:57"
4676,7,668,Medium,"2016-09-08 16:12:57"
4677,8,668,Yes,"2016-09-08 16:12:57"
4678,9,668,"Worked technological company","2016-09-08 16:12:57"
4688,1,670,Male,"2016-09-08 16:13:41"
4689,2,670,"18 to 24","2016-09-08 16:13:41"
4690,3,670,"Bachelor degree","2016-09-08 16:13:41"
4691,4,670,Finance,"2016-09-08 16:13:41"
4692,5,670,No,"2016-09-08 16:13:41"
4693,6,670,"Very low","2016-09-08 16:13:41"
4694,7,670,Low,"2016-09-08 16:13:41"
4695,8,670,No,"2016-09-08 16:13:41"
4696,9,670,,"2016-09-08 16:13:41"
4715,1,672,Female,"2016-09-08 16:18:51"
4716,2,672,"25 to 34","2016-09-08 16:18:51"
4717,3,672,"Some college but no degree","2016-09-08 16:18:51"
4718,4,672,Business,"2016-09-08 16:18:51"
4719,5,672,No,"2016-09-08 16:18:51"
4720,6,672,Medium,"2016-09-08 16:18:51"
4721,7,672,Medium,"2016-09-08 16:18:51"
4722,8,672,No,"2016-09-08 16:18:51"
4723,9,672,,"2016-09-08 16:18:51"
4733,1,674,Female,"2016-09-08 16:28:00"
4734,2,674,"25 to 34","2016-09-08 16:28:00"
4735,3,674,"Bachelor degree","2016-09-08 16:28:00"
4736,4,674,"Arts & Design","2016-09-08 16:28:00"
4737,5,674,"Yes; for more than five years","2016-09-08 16:28:00"
4738,6,674,Medium,"2016-09-08 16:28:00"
4739,7,674,Medium,"2016-09-08 16:28:00"
4740,8,674,Yes,"2016-09-08 16:28:00"
4741,9,674,,"2016-09-08 16:28:00"
4769,1,676,Male,"2016-09-08 16:34:01"
4770,2,676,"25 to 34","2016-09-08 16:34:01"
4771,3,676,"Bachelor degree","2016-09-08 16:34:01"
4772,4,676,"Chemical Engineering","2016-09-08 16:34:01"
4773,5,676,"Yes; for less than a year","2016-09-08 16:34:01"
4774,6,676,High,"2016-09-08 16:34:01"
4775,7,676,High,"2016-09-08 16:34:01"
4776,8,676,No,"2016-09-08 16:34:01"
4777,9,676,,"2016-09-08 16:34:01"
4760,1,679,Male,"2016-09-08 16:33:45"
4761,2,679,"25 to 34","2016-09-08 16:33:45"
4762,3,679,"Some college but no degree","2016-09-08 16:33:45"
4763,4,679,"Biblical Studies","2016-09-08 16:33:45"
4764,5,679,"Yes; for one to five years","2016-09-08 16:33:45"
4765,6,679,Medium,"2016-09-08 16:33:45"
4766,7,679,"Very low","2016-09-08 16:33:45"
4767,8,679,No,"2016-09-08 16:33:45"
4768,9,679,,"2016-09-08 16:33:45"
4778,1,681,Female,"2016-09-08 16:40:44"
4779,2,681,"25 to 34","2016-09-08 16:40:44"
4780,3,681,"Graduate degree","2016-09-08 16:40:44"
4781,4,681,business,"2016-09-08 16:40:44"
4782,5,681,No,"2016-09-08 16:40:44"
4783,6,681,High,"2016-09-08 16:40:44"
4784,7,681,Medium,"2016-09-08 16:40:44"
4785,8,681,No,"2016-09-08 16:40:44"
4786,9,681,,"2016-09-08 16:40:44"
4787,1,683,Female,"2016-09-08 16:43:45"
4788,2,683,"25 to 34","2016-09-08 16:43:45"
4789,3,683,"Bachelor degree","2016-09-08 16:43:45"
4790,4,683,"computer science and music","2016-09-08 16:43:45"
4791,5,683,"Yes; for one to five years","2016-09-08 16:43:45"
4792,6,683,High,"2016-09-08 16:43:45"
4793,7,683,Medium,"2016-09-08 16:43:45"
4794,8,683,No,"2016-09-08 16:43:45"
4795,9,683,,"2016-09-08 16:43:45"
5075,1,684,Female,"2016-09-09 12:47:52"
5076,2,684,"35 to 45","2016-09-09 12:47:52"
5077,3,684,"Some college but no degree","2016-09-09 12:47:52"
5078,4,684,"Business and technical management","2016-09-09 12:47:52"
5079,5,684,"Yes; for less than a year","2016-09-09 12:47:52"
5080,6,684,Medium,"2016-09-09 12:47:52"
5081,7,684,Medium,"2016-09-09 12:47:52"
5082,8,684,No,"2016-09-09 12:47:52"
5083,9,684,,"2016-09-09 12:47:52"
4796,1,685,Other,"2016-09-08 16:48:24"
4797,2,685,"25 to 34","2016-09-08 16:48:24"
4798,3,685,"Bachelor degree","2016-09-08 16:48:24"
4799,4,685,Illustration,"2016-09-08 16:48:24"
4800,5,685,No,"2016-09-08 16:48:24"
4801,6,685,Medium,"2016-09-08 16:48:24"
4802,7,685,Medium,"2016-09-08 16:48:24"
4803,8,685,Yes,"2016-09-08 16:48:24"
4804,9,685,,"2016-09-08 16:48:24"
4805,1,686,Female,"2016-09-08 16:56:05"
4806,2,686,"55 or older","2016-09-08 16:56:05"
4807,3,686,"Bachelor degree","2016-09-08 16:56:05"
4808,4,686,Nursing,"2016-09-08 16:56:05"
4809,5,686,No,"2016-09-08 16:56:05"
4810,6,686,Low,"2016-09-08 16:56:05"
4811,7,686,Medium,"2016-09-08 16:56:05"
4812,8,686,Yes,"2016-09-08 16:56:05"
4813,9,686,"Roost Smart Battery, Smoke detector enhancement.","2016-09-08 16:56:05"
4814,1,687,Female,"2016-09-08 16:57:16"
4815,2,687,"35 to 45","2016-09-08 16:57:16"
4816,3,687,"Bachelor degree","2016-09-08 16:57:16"
4817,4,687,Communications,"2016-09-08 16:57:16"
4818,5,687,"Yes; for more than five years","2016-09-08 16:57:16"
4819,6,687,Low,"2016-09-08 16:57:16"
4820,7,687,Medium,"2016-09-08 16:57:16"
4821,8,687,Yes,"2016-09-08 16:57:16"
4822,9,687,,"2016-09-08 16:57:16"
4832,1,689,Male,"2016-09-08 17:01:24"
4833,2,689,"25 to 34","2016-09-08 17:01:24"
4834,3,689,"Bachelor degree","2016-09-08 17:01:24"
4835,4,689,Maths,"2016-09-08 17:01:24"
4836,5,689,"Yes; for less than a year","2016-09-08 17:01:24"
4837,6,689,High,"2016-09-08 17:01:24"
4838,7,689,Low,"2016-09-08 17:01:24"
4839,8,689,Yes,"2016-09-08 17:01:24"
4840,9,689,"went to college on my major.","2016-09-08 17:01:24"
4868,1,692,Female,"2016-09-08 17:49:54"
4869,2,692,"25 to 34","2016-09-08 17:49:54"
4870,3,692,"Bachelor degree","2016-09-08 17:49:54"
4871,4,692,biology,"2016-09-08 17:49:54"
4872,5,692,No,"2016-09-08 17:49:54"
4873,6,692,Low,"2016-09-08 17:49:54"
4874,7,692,Low,"2016-09-08 17:49:54"
4875,8,692,No,"2016-09-08 17:49:54"
4876,9,692,,"2016-09-08 17:49:54"
4886,1,695,Male,"2016-09-08 18:34:46"
4887,2,695,"35 to 45","2016-09-08 18:34:46"
4888,3,695,"Bachelor degree","2016-09-08 18:34:46"
4889,4,695,"Civil Engineering","2016-09-08 18:34:46"
4890,5,695,"Yes; for one to five years","2016-09-08 18:34:46"
4891,6,695,"Very high","2016-09-08 18:34:46"
4892,7,695,Low,"2016-09-08 18:34:46"
4893,8,695,No,"2016-09-08 18:34:46"
4894,9,695,,"2016-09-08 18:34:46"
4922,1,700,Female,"2016-09-08 20:48:24"
4923,2,700,"35 to 45","2016-09-08 20:48:24"
4924,3,700,"Bachelor degree","2016-09-08 20:48:24"
4925,4,700,computing,"2016-09-08 20:48:24"
4926,5,700,"Yes; for one to five years","2016-09-08 20:48:24"
4927,6,700,Medium,"2016-09-08 20:48:24"
4928,7,700,High,"2016-09-08 20:48:24"
4929,8,700,No,"2016-09-08 20:48:24"
4930,9,700,,"2016-09-08 20:48:24"
4931,1,701,Male,"2016-09-08 21:50:47"
4932,2,701,"25 to 34","2016-09-08 21:50:47"
4933,3,701,"Bachelor degree","2016-09-08 21:50:47"
4934,4,701,"Anthropology, History","2016-09-08 21:50:47"
4935,5,701,No,"2016-09-08 21:50:47"
4936,6,701,Medium,"2016-09-08 21:50:47"
4937,7,701,Medium,"2016-09-08 21:50:47"
4938,8,701,No,"2016-09-08 21:50:47"
4939,9,701,,"2016-09-08 21:50:47"
4940,1,702,Male,"2016-09-08 21:59:18"
4941,2,702,"55 or older","2016-09-08 21:59:18"
4942,3,702,"Some college but no degree","2016-09-08 21:59:18"
4943,4,702,Botany,"2016-09-08 21:59:18"
4944,5,702,"Yes; for more than five years","2016-09-08 21:59:18"
4945,6,702,High,"2016-09-08 21:59:18"
4946,7,702,Medium,"2016-09-08 21:59:18"
4947,8,702,No,"2016-09-08 21:59:18"
4948,9,702,,"2016-09-08 21:59:18"
4949,1,703,Male,"2016-09-08 22:12:36"
4950,2,703,"18 to 24","2016-09-08 22:12:36"
4951,3,703,"Bachelor degree","2016-09-08 22:12:36"
4952,4,703,"Environmental Biology","2016-09-08 22:12:36"
4953,5,703,No,"2016-09-08 22:12:36"
4954,6,703,"Very low","2016-09-08 22:12:36"
4955,7,703,"Very low","2016-09-08 22:12:36"
4956,8,703,No,"2016-09-08 22:12:36"
4957,9,703,,"2016-09-08 22:12:36"
4958,1,704,Female,"2016-09-08 22:37:53"
4959,2,704,"35 to 45","2016-09-08 22:37:53"
4960,3,704,"Graduate degree","2016-09-08 22:37:53"
4961,4,704,medical,"2016-09-08 22:37:53"
4962,5,704,"Yes; for less than a year","2016-09-08 22:37:53"
4963,6,704,"Very low","2016-09-08 22:37:53"
4964,7,704,High,"2016-09-08 22:37:53"
4965,8,704,No,"2016-09-08 22:37:53"
4966,9,704,,"2016-09-08 22:37:53"
4967,1,706,Female,"2016-09-08 23:17:01"
4968,2,706,"18 to 24","2016-09-08 23:17:01"
4969,3,706,"Some college but no degree","2016-09-08 23:17:01"
4970,4,706,"Packaging Engineering","2016-09-08 23:17:01"
4971,5,706,"Yes; for one to five years","2016-09-08 23:17:01"
4972,6,706,Medium,"2016-09-08 23:17:01"
4973,7,706,Low,"2016-09-08 23:17:01"
4974,8,706,Yes,"2016-09-08 23:17:01"
4975,9,706,,"2016-09-08 23:17:01"
4985,1,708,Female,"2016-09-09 00:01:24"
4986,2,708,"35 to 45","2016-09-09 00:01:24"
4987,3,708,"Some college but no degree","2016-09-09 00:01:24"
4988,4,708,"Psychology ","2016-09-09 00:01:24"
4989,5,708,No,"2016-09-09 00:01:24"
4990,6,708,Medium,"2016-09-09 00:01:24"
4991,7,708,Medium,"2016-09-09 00:01:24"
4992,8,708,No,"2016-09-09 00:01:24"
4993,9,708,"We are working on  a  Rasberry Pi interactive bathroom mirror  and a media server and projection screen tech for our camper","2016-09-09 00:01:24"
4994,1,709,Male,"2016-09-09 03:26:53"
4995,2,709,"25 to 34","2016-09-09 03:26:53"
4996,3,709,"Bachelor degree","2016-09-09 03:26:53"
4997,4,709,"Business Administration","2016-09-09 03:26:53"
4998,5,709,No,"2016-09-09 03:26:53"
4999,6,709,"Very low","2016-09-09 03:26:53"
5000,7,709,"Very low","2016-09-09 03:26:53"
5001,8,709,"Not sure","2016-09-09 03:26:53"
5002,9,709,,"2016-09-09 03:26:53"
5012,1,710,Male,"2016-09-09 04:26:33"
5013,2,710,"35 to 45","2016-09-09 04:26:33"
5014,3,710,"Graduate degree","2016-09-09 04:26:33"
5015,4,710,Science,"2016-09-09 04:26:33"
5016,5,710,No,"2016-09-09 04:26:33"
5017,6,710,Low,"2016-09-09 04:26:33"
5018,7,710,Low,"2016-09-09 04:26:33"
5019,8,710,No,"2016-09-09 04:26:33"
5020,9,710,,"2016-09-09 04:26:33"
5084,1,711,Female,"2016-09-09 13:56:10"
5085,2,711,"25 to 34","2016-09-09 13:56:10"
5086,3,711,"Bachelor degree","2016-09-09 13:56:10"
5087,4,711,Cosmetology,"2016-09-09 13:56:10"
5088,5,711,No,"2016-09-09 13:56:10"
5089,6,711,Low,"2016-09-09 13:56:10"
5090,7,711,Low,"2016-09-09 13:56:10"
5091,8,711,No,"2016-09-09 13:56:10"
5092,9,711,,"2016-09-09 13:56:10"
5057,1,715,Male,"2016-09-09 10:33:56"
5058,2,715,"25 to 34","2016-09-09 10:33:56"
5059,3,715,"Graduate degree","2016-09-09 10:33:56"
5060,4,715,Business,"2016-09-09 10:33:56"
5061,5,715,No,"2016-09-09 10:33:56"
5062,6,715,Medium,"2016-09-09 10:33:56"
